#Digilent WaveForms Oscilloscope Acquisition,,,
#Device Name: Discovery2,,,
#Serial Number: SN:210321AD643B,,,
#Date Time: 2025-02-08 17:53:22.654,,,
#Sample rate: 800Hz,,,
#Samples: 6323,,,
#Trigger: Source: Digital,,,
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average,,,
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average,,,
,,,
Time (s),Channel 1 (V),Channel 2 (V),applied_voltage
-0.0425,0.048501687,0.049763241,0
-0.04125,0.048501687,0.049763241,0
-0.04,0.048501687,0.049763241,0
-0.03875,0.048501687,0.049763241,0
-0.0375,0.048501687,0.049763241,0
-0.03625,0.048501687,0.049763241,0
-0.035,0.048501687,0.049763241,0
-0.03375,0.048501687,0.049763241,0
-0.0325,0.048501687,0.049763241,0
-0.03125,0.048501687,0.049763241,0
-0.03,0.048501687,0.049763241,0
-0.02875,0.048501687,0.049763241,0
-0.0275,0.048501687,0.049763241,0
-0.02625,0.048501687,0.049763241,0
-0.025,0.048501687,0.049763241,0
-0.02375,0.048501687,0.049763241,0
-0.0225,0.048501687,0.049763241,0
-0.02125,0.048501687,0.049763241,0
-0.02,0.048501687,0.053475056,0
-0.01875,0.048501687,0.053475056,0
-0.0175,0.048501687,0.049763241,0
-0.01625,0.048501687,0.053475056,0
-0.015,0.048501687,0.049763241,0
-0.01375,0.048501687,0.053475056,0
-0.0125,0.048501687,0.053475056,0
-0.01125,0.048501687,0.053475056,0
-0.01,0.048501687,0.053475056,0
-0.00875,0.048501687,0.049763241,0
-0.0075,0.048501687,0.049763241,0
-0.00625,0.048501687,0.049763241,0
-0.005,0.048501687,0.049763241,0
-0.00375,0.048501687,0.053475056,0
-0.0025,0.048501687,0.053475056,0
-0.00125,0.048501687,0.053475056,0
0,0.044783434,0.053475056,0
0.00125,0.048501687,0.053475056,0
0.0025,0.048501687,0.053475056,0
0.00375,0.048501687,0.049763241,0
0.005,0.048501687,0.049763241,0
0.00625,0.048501687,0.049763241,0
0.0075,0.048501687,0.049763241,0
0.00875,0.048501687,0.049763241,0
0.01,0.048501687,0.049763241,0
0.01125,0.048501687,0.049763241,0
0.0125,0.048501687,0.049763241,0
0.01375,0.048501687,0.049763241,0
0.015,0.048501687,0.049763241,0
0.01625,0.048501687,0.049763241,0
0.0175,0.048501687,0.049763241,0
0.01875,0.048501687,0.053475056,0
0.02,0.048501687,0.049763241,0
0.02125,0.048501687,0.049763241,0
0.0225,0.048501687,0.049763241,0
0.02375,0.048501687,0.049763241,0
0.025,0.048501687,0.053475056,0
0.02625,0.048501687,0.053475056,0
0.0275,0.048501687,0.053475056,0
0.02875,0.048501687,0.053475056,0
0.03,0.048501687,0.049763241,1
0.03125,0.048501687,0.053475056,1
0.0325,0.048501687,0.049763241,1
0.03375,0.052219939,0.049763241,1
0.035,0.052219939,0.049763241,1
0.03625,0.052219939,0.053475056,1
0.0375,0.055938191,0.053475056,1
0.03875,0.055938191,0.053475056,1
0.04,0.055938191,0.053475056,1
0.04125,0.059656444,0.053475056,1
0.0425,0.067092949,0.049763241,1
0.04375,0.074529453,0.053475056,1
0.045,0.081965958,0.053475056,1
0.04625,0.089402463,0.053475056,1
0.0475,0.096838968,0.053475056,1
0.04875,0.104275473,0.053475056,1
0.05,0.111711977,0.053475056,1
0.05125,0.11543023,0.053475056,1
0.0525,0.126584987,0.053475056,1
0.05375,0.130303239,0.053475056,1
0.055,0.137739744,0.053475056,1
0.05625,0.145176249,0.053475056,1
0.0575,0.152612754,0.053475056,1
0.05875,0.160049259,0.053475056,1
0.06,0.167485763,0.053475056,1
0.06125,0.174922268,0.053475056,1
0.0625,0.178640521,0.053475056,1
0.06375,0.186077025,0.053475056,1
0.065,0.19351353,0.053475056,1
0.06625,0.200950035,0.053475056,1
0.0675,0.20838654,0.053475056,1
0.06875,0.215823045,0.053475056,1
0.07,0.223259549,0.053475056,1
0.07125,0.226977802,0.053475056,1
0.0725,0.234414307,0.053475056,1
0.07375,0.241850811,0.053475056,1
0.075,0.249287316,0.053475056,1
0.07625,0.256723821,0.053475056,1
0.0775,0.264160326,0.053475056,1
0.07875,0.271596831,0.053475056,1
0.08,0.279033335,0.053475056,1
0.08125,0.282751588,0.053475056,1
0.0825,0.290188093,0.053475056,1
0.08375,0.297624597,0.053475056,1
0.085,0.305061102,0.053475056,1
0.08625,0.312497607,0.053475056,1
0.0875,0.316215859,0.053475056,1
0.08875,0.323652364,0.053475056,1
0.09,0.331088869,0.053475056,1
0.09125,0.338525374,0.053475056,1
0.0925,0.345961879,0.053475056,1
0.09375,0.349680131,0.053475056,1
0.095,0.357116636,0.053475056,1
0.09625,0.364553141,0.053475056,1
0.0975,0.368271393,0.053475056,1
0.09875,0.375707898,0.053475056,1
0.1,0.383144403,0.053475056,1
0.10125,0.386862655,0.053475056,1
0.1025,0.39429916,0.053475056,1
0.10375,0.401735665,0.053475056,1
0.105,0.409172169,0.053475056,1
0.10625,0.412890422,0.053475056,1
0.1075,0.420326927,0.053475056,1
0.10875,0.427763431,0.053475056,1
0.11,0.435199936,0.053475056,1
0.11125,0.438918189,0.053475056,1
0.1125,0.446354693,0.053475056,1
0.11375,0.453791198,0.053475056,1
0.115,0.457509451,0.053475056,1
0.11625,0.464945955,0.053475056,1
0.1175,0.47238246,0.053475056,1
0.11875,0.476100713,0.053475056,1
0.12,0.483537217,0.053475056,1
0.12125,0.490973722,0.053475056,1
0.1225,0.494691975,0.053475056,1
0.12375,0.502128479,0.053475056,1
0.125,0.509564984,0.05718687,1
0.12625,0.517001489,0.053475056,1
0.1275,0.520719741,0.05718687,1
0.12875,0.528156246,0.05718687,1
0.13,0.535592751,0.05718687,1
0.13125,0.539311003,0.05718687,1
0.1325,0.546747508,0.05718687,1
0.13375,0.554184013,0.053475056,1
0.135,0.557902265,0.053475056,1
0.13625,0.56533877,0.05718687,1
0.1375,0.569057023,0.05718687,1
0.13875,0.576493527,0.05718687,1
0.14,0.583930032,0.05718687,1
0.14125,0.587648285,0.05718687,1
0.1425,0.591366537,0.05718687,1
0.14375,0.598803042,0.05718687,1
0.145,0.606239547,0.05718687,1
0.14625,0.609957799,0.05718687,1
0.1475,0.617394304,0.05718687,1
0.14875,0.621112556,0.05718687,1
0.15,0.628549061,0.05718687,1
0.15125,0.632267313,0.05718687,1
0.1525,0.639703818,0.05718687,1
0.15375,0.647140323,0.05718687,1
0.155,0.650858575,0.05718687,1
0.15625,0.65829508,0.05718687,1
0.1575,0.662013333,0.05718687,1
0.15875,0.669449837,0.05718687,1
0.16,0.676886342,0.05718687,1
0.16125,0.680604595,0.05718687,1
0.1625,0.688041099,0.05718687,1
0.16375,0.691759352,0.05718687,1
0.165,0.699195857,0.05718687,1
0.16625,0.702914109,0.05718687,1
0.1675,0.710350614,0.05718687,1
0.16875,0.714068866,0.05718687,1
0.17,0.721505371,0.05718687,1
0.17125,0.725223623,0.05718687,1
0.1725,0.732660128,0.05718687,1
0.17375,0.736378381,0.05718687,1
0.175,0.743814885,0.05718687,1
0.17625,0.747533138,0.05718687,1
0.1775,0.754969643,0.05718687,1
0.17875,0.758687895,0.05718687,1
0.18,0.7661244,0.05718687,1
0.18125,0.769842652,0.05718687,1
0.1825,0.777279157,0.05718687,1
0.18375,0.780997409,0.05718687,1
0.185,0.788433914,0.05718687,1
0.18625,0.792152167,0.05718687,1
0.1875,0.799588671,0.05718687,1
0.18875,0.807025176,0.05718687,1
0.19,0.810743429,0.05718687,1
0.19125,0.814461681,0.05718687,1
0.1925,0.821898186,0.05718687,1
0.19375,0.825616438,0.05718687,1
0.195,0.833052943,0.05718687,1
0.19625,0.836771195,0.05718687,1
0.1975,0.840489448,0.05718687,1
0.19875,0.847925953,0.05718687,1
0.2,0.851644205,0.05718687,1
0.20125,0.85908071,0.05718687,1
0.2025,0.862798962,0.05718687,1
0.20375,0.866517215,0.05718687,1
0.205,0.873953719,0.060898685,1
0.20625,0.877671972,0.05718687,1
0.2075,0.885108477,0.05718687,1
0.20875,0.888826729,0.060898685,1
0.21,0.892544981,0.060898685,1
0.21125,0.899981486,0.05718687,1
0.2125,0.903699739,0.060898685,1
0.21375,0.907417991,0.060898685,1
0.215,0.914854496,0.060898685,1
0.21625,0.918572748,0.060898685,1
0.2175,0.926009253,0.060898685,1
0.21875,0.929727505,0.060898685,1
0.22,0.933445758,0.060898685,1
0.22125,0.940882263,0.060898685,1
0.2225,0.944600515,0.060898685,1
0.22375,0.948318767,0.060898685,1
0.225,0.955755272,0.060898685,1
0.22625,0.963191777,0.060898685,1
0.2275,0.966910029,0.060898685,1
0.22875,0.970628282,0.060898685,1
0.23,0.974346534,0.060898685,1
0.23125,0.981783039,0.060898685,1
0.2325,0.985501291,0.060898685,1
0.23375,0.992937796,0.060898685,1
0.235,0.996656049,0.060898685,1
0.23625,1.000374301,0.060898685,1
0.2375,1.004092553,0.060898685,1
0.23875,1.011529058,0.060898685,1
0.24,1.015247311,0.060898685,1
0.24125,1.022683815,0.060898685,1
0.2425,1.026402068,0.060898685,1
0.24375,1.03012032,0.060898685,1
0.245,1.037556825,0.060898685,1
0.24625,1.041275077,0.060898685,1
0.2475,1.04499333,0.060898685,1
0.24875,1.048711582,0.060898685,1
0.25,1.056148087,0.060898685,1
0.25125,1.059866339,0.060898685,1
0.2525,1.063584592,0.060898685,1
0.25375,1.067302844,0.060898685,1
0.255,1.071021097,0.060898685,1
0.25625,1.078457601,0.064610499,1
0.2575,1.082175854,0.064610499,1
0.25875,1.085894106,0.064610499,1
0.26,1.093330611,0.064610499,1
0.26125,1.097048863,0.064610499,1
0.2625,1.100767116,0.064610499,1
0.26375,1.104485368,0.068322313,1
0.265,1.108203621,0.068322313,1
0.26625,1.115640125,0.068322313,1
0.2675,1.119358378,0.068322313,1
0.26875,1.12307663,0.068322313,1
0.27,1.126794883,0.068322313,1
0.27125,1.134231387,0.068322313,1
0.2725,1.13794964,0.068322313,1
0.27375,1.141667892,0.068322313,1
0.275,1.149104397,0.072034128,1
0.27625,1.152822649,0.072034128,1
0.2775,1.156540902,0.072034128,1
0.27875,1.160259154,0.072034128,1
0.28,1.167695659,0.072034128,1
0.28125,1.171413911,0.072034128,1
0.2825,1.175132164,0.072034128,1
0.28375,1.178850416,0.075745942,1
0.285,1.182568669,0.075745942,1
0.28625,1.190005173,0.075745942,1
0.2875,1.193723426,0.075745942,1
0.28875,1.197441678,0.075745942,1
0.29,1.201159931,0.075745942,1
0.29125,1.204878183,0.079457757,1
0.2925,1.212314688,0.079457757,1
0.29375,1.21603294,0.079457757,1
0.295,1.219751193,0.079457757,1
0.29625,1.223469445,0.079457757,1
0.2975,1.227187697,0.079457757,1
0.29875,1.234624202,0.079457757,1
0.3,1.238342455,0.079457757,1
0.30125,1.242060707,0.083169571,1
0.3025,1.245778959,0.083169571,1
0.30375,1.249497212,0.083169571,1
0.305,1.253215464,0.083169571,1
0.30625,1.260651969,0.083169571,1
0.3075,1.264370221,0.083169571,1
0.30875,1.268088474,0.083169571,1
0.31,1.271806726,0.083169571,1
0.31125,1.275524979,0.086881385,1
0.3125,1.279243231,0.086881385,1
0.31375,1.282961483,0.086881385,1
0.315,1.290397988,0.086881385,1
0.31625,1.294116241,0.086881385,1
0.3175,1.297834493,0.086881385,1
0.31875,1.301552745,0.086881385,1
0.32,1.305270998,0.086881385,1
0.32125,1.30898925,0.086881385,1
0.3225,1.316425755,0.086881385,1
0.32375,1.320144007,0.0905932,1
0.325,1.32386226,0.0905932,1
0.32625,1.327580512,0.0905932,1
0.3275,1.331298765,0.0905932,1
0.32875,1.335017017,0.0905932,1
0.33,1.338735269,0.0905932,1
0.33125,1.342453522,0.0905932,1
0.3325,1.346171774,0.094305014,1
0.33375,1.349890027,0.094305014,1
0.335,1.353608279,0.094305014,1
0.33625,1.357326531,0.094305014,1
0.3375,1.361044784,0.094305014,1
0.33875,1.364763036,0.094305014,1
0.34,1.368481289,0.094305014,1
0.34125,1.372199541,0.094305014,1
0.3425,1.379636046,0.098016829,1
0.34375,1.383354298,0.098016829,1
0.345,1.387072551,0.098016829,1
0.34625,1.390790803,0.098016829,1
0.3475,1.394509055,0.098016829,1
0.34875,1.398227308,0.098016829,1
0.35,1.40194556,0.098016829,1
0.35125,1.405663813,0.098016829,1
0.3525,1.409382065,0.098016829,1
0.35375,1.413100317,0.098016829,1
0.355,1.41681857,0.101728643,1
0.35625,1.420536822,0.101728643,1
0.3575,1.424255075,0.101728643,1
0.35875,1.427973327,0.101728643,1
0.36,1.431691579,0.101728643,1
0.36125,1.435409832,0.101728643,1
0.3625,1.439128084,0.101728643,1
0.36375,1.442846337,0.101728643,1
0.365,1.446564589,0.105440457,1
0.36625,1.454001094,0.105440457,1
0.3675,1.454001094,0.105440457,1
0.36875,1.461437599,0.105440457,1
0.37,1.465155851,0.105440457,1
0.37125,1.468874103,0.105440457,1
0.3725,1.468874103,0.105440457,1
0.37375,1.476310608,0.105440457,1
0.375,1.480028861,0.105440457,1
0.37625,1.483747113,0.105440457,1
0.3775,1.487465365,0.109152272,1
0.37875,1.491183618,0.109152272,1
0.38,1.49490187,0.109152272,1
0.38125,1.498620123,0.109152272,1
0.3825,1.502338375,0.109152272,1
0.38375,1.506056627,0.109152272,1
0.385,1.50977488,0.112864086,1
0.38625,1.513493132,0.112864086,1
0.3875,1.517211385,0.112864086,1
0.38875,1.520929637,0.112864086,1
0.39,1.524647889,0.112864086,1
0.39125,1.524647889,0.112864086,1
0.3925,1.528366142,0.112864086,1
0.39375,1.532084394,0.112864086,1
0.395,1.535802647,0.112864086,1
0.39625,1.539520899,0.112864086,1
0.3975,1.543239151,0.112864086,1
0.39875,1.546957404,0.116575901,1
0.4,1.550675656,0.116575901,1
0.40125,1.554393909,0.116575901,1
0.4025,1.558112161,0.116575901,1
0.40375,1.561830413,0.116575901,1
0.405,1.565548666,0.116575901,1
0.40625,1.569266918,0.116575901,1
0.4075,1.572985171,0.120287715,1
0.40875,1.576703423,0.120287715,1
0.41,1.576703423,0.120287715,1
0.41125,1.580421675,0.120287715,1
0.4125,1.584139928,0.120287715,1
0.41375,1.58785818,0.120287715,1
0.415,1.591576433,0.120287715,1
0.41625,1.595294685,0.120287715,1
0.4175,1.599012937,0.120287715,1
0.41875,1.60273119,0.120287715,1
0.42,1.606449442,0.123999529,1
0.42125,1.610167695,0.123999529,1
0.4225,1.613885947,0.123999529,1
0.42375,1.613885947,0.123999529,1
0.425,1.617604199,0.123999529,1
0.42625,1.625040704,0.123999529,1
0.4275,1.625040704,0.123999529,1
0.42875,1.628758957,0.123999529,1
0.43,1.632477209,0.123999529,1
0.43125,1.636195461,0.123999529,1
0.4325,1.639913714,0.127711344,1
0.43375,1.643631966,0.127711344,1
0.435,1.647350219,0.127711344,1
0.43625,1.651068471,0.127711344,1
0.4375,1.654786723,0.127711344,1
0.43875,1.654786723,0.127711344,1
0.44,1.658504976,0.127711344,1
0.44125,1.662223228,0.127711344,1
0.4425,1.665941481,0.127711344,1
0.44375,1.669659733,0.127711344,1
0.445,1.669659733,0.131423158,1
0.44625,1.673377985,0.131423158,1
0.4475,1.677096238,0.131423158,1
0.44875,1.68081449,0.131423158,1
0.45,1.684532743,0.131423158,1
0.45125,1.688250995,0.131423158,1
0.4525,1.691969247,0.131423158,1
0.45375,1.6956875,0.131423158,1
0.455,1.699405752,0.131423158,1
0.45625,1.703124005,0.131423158,1
0.4575,1.706842257,0.131423158,1
0.45875,1.706842257,0.135134973,1
0.46,1.710560509,0.135134973,1
0.46125,1.714278762,0.135134973,1
0.4625,1.717997014,0.135134973,1
0.46375,1.721715267,0.135134973,1
0.465,1.725433519,0.135134973,1
0.46625,1.729151771,0.135134973,1
0.4675,1.732870024,0.135134973,1
0.46875,1.732870024,0.138846787,1
0.47,1.736588276,0.135134973,1
0.47125,1.740306529,0.138846787,1
0.4725,1.744024781,0.138846787,1
0.47375,1.747743033,0.138846787,1
0.475,1.747743033,0.138846787,1
0.47625,1.751461286,0.138846787,1
0.4775,1.755179538,0.138846787,1
0.47875,1.755179538,0.138846787,1
0.48,1.758897791,0.138846787,1
0.48125,1.762616043,0.142558601,1
0.4825,1.766334295,0.142558601,1
0.48375,1.770052548,0.138846787,1
0.485,1.7737708,0.142558601,1
0.48625,1.7737708,0.142558601,1
0.4875,1.777489053,0.142558601,1
0.48875,1.781207305,0.142558601,1
0.49,1.784925557,0.142558601,1
0.49125,1.78864381,0.142558601,1
0.4925,1.792362062,0.142558601,1
0.49375,1.792362062,0.142558601,1
0.495,1.796080315,0.142558601,1
0.49625,1.799798567,0.146270416,1
0.4975,1.803516819,0.146270416,1
0.49875,1.803516819,0.146270416,1
0.5,1.807235072,0.146270416,1
0.50125,1.810953324,0.146270416,1
0.5025,1.814671577,0.146270416,1
0.50375,1.814671577,0.146270416,1
0.505,1.818389829,0.146270416,1
0.50625,1.822108081,0.146270416,1
0.5075,1.825826334,0.14998223,1
0.50875,1.825826334,0.146270416,1
0.51,1.829544586,0.14998223,1
0.51125,1.833262839,0.14998223,1
0.5125,1.836981091,0.14998223,1
0.51375,1.836981091,0.14998223,1
0.515,1.840699343,0.14998223,1
0.51625,1.844417596,0.14998223,1
0.5175,1.848135848,0.14998223,1
0.51875,1.851854101,0.14998223,1
0.52,1.851854101,0.14998223,1
0.52125,1.855572353,0.153694045,1
0.5225,1.859290605,0.153694045,1
0.52375,1.863008858,0.153694045,1
0.525,1.863008858,0.153694045,1
0.52625,1.86672711,0.153694045,1
0.5275,1.870445363,0.153694045,1
0.52875,1.874163615,0.153694045,1
0.53,1.874163615,0.153694045,1
0.53125,1.877881867,0.153694045,1
0.5325,1.88160012,0.153694045,1
0.53375,1.88160012,0.153694045,1
0.535,1.885318372,0.153694045,1
0.53625,1.889036625,0.153694045,1
0.5375,1.892754877,0.153694045,1
0.53875,1.896473129,0.157405859,1
0.54,1.896473129,0.157405859,1
0.54125,1.900191382,0.157405859,1
0.5425,1.903909634,0.157405859,1
0.54375,1.907627887,0.157405859,1
0.545,1.907627887,0.157405859,1
0.54625,1.911346139,0.157405859,1
0.5475,1.915064391,0.157405859,1
0.54875,1.918782644,0.157405859,1
0.55,1.918782644,0.157405859,1
0.55125,1.922500896,0.161117673,1
0.5525,1.922500896,0.161117673,1
0.55375,1.926219149,0.161117673,1
0.555,1.929937401,0.161117673,1
0.55625,1.933655653,0.161117673,1
0.5575,1.933655653,0.161117673,1
0.55875,1.937373906,0.161117673,1
0.56,1.941092158,0.161117673,1
0.56125,1.944810411,0.164829488,1
0.5625,1.944810411,0.161117673,1
0.56375,1.948528663,0.161117673,1
0.565,1.952246915,0.164829488,1
0.56625,1.952246915,0.164829488,1
0.5675,1.955965168,0.164829488,1
0.56875,1.95968342,0.164829488,1
0.57,1.95968342,0.164829488,1
0.57125,1.963401673,0.164829488,1
0.5725,1.963401673,0.164829488,1
0.57375,1.967119925,0.164829488,1
0.575,1.970838177,0.164829488,1
0.57625,1.97455643,0.168541302,1
0.5775,1.97455643,0.168541302,1
0.57875,1.978274682,0.168541302,1
0.58,1.981992935,0.168541302,1
0.58125,1.981992935,0.168541302,1
0.5825,1.985711187,0.168541302,1
0.58375,1.989429439,0.168541302,1
0.585,1.989429439,0.168541302,1
0.58625,1.993147692,0.168541302,1
0.5875,1.996865944,0.168541302,1
0.58875,1.996865944,0.168541302,1
0.59,2.000584197,0.168541302,1
0.59125,2.004302449,0.172253117,1
0.5925,2.004302449,0.172253117,1
0.59375,2.008020701,0.172253117,1
0.595,2.008020701,0.172253117,1
0.59625,2.011738954,0.172253117,1
0.5975,2.015457206,0.172253117,1
0.59875,2.015457206,0.172253117,1
0.6,2.019175459,0.172253117,1
0.60125,2.022893711,0.172253117,1
0.6025,2.022893711,0.172253117,1
0.60375,2.026611963,0.172253117,1
0.605,2.026611963,0.172253117,1
0.60625,2.030330216,0.175964931,1
0.6075,2.034048468,0.175964931,1
0.60875,2.034048468,0.175964931,1
0.61,2.037766721,0.172253117,1
0.61125,2.037766721,0.175964931,1
0.6125,2.041484973,0.175964931,1
0.61375,2.045203225,0.175964931,1
0.615,2.045203225,0.175964931,1
0.61625,2.048921478,0.175964931,1
0.6175,2.048921478,0.175964931,1
0.61875,2.05263973,0.175964931,1
0.62,2.056357983,0.175964931,1
0.62125,2.056357983,0.175964931,1
0.6225,2.060076235,0.179676745,1
0.62375,2.063794487,0.179676745,1
0.625,2.063794487,0.179676745,1
0.62625,2.06751274,0.179676745,1
0.6275,2.071230992,0.179676745,1
0.62875,2.071230992,0.179676745,1
0.63,2.074949245,0.179676745,1
0.63125,2.074949245,0.179676745,1
0.6325,2.078667497,0.179676745,1
0.63375,2.082385749,0.179676745,1
0.635,2.082385749,0.179676745,1
0.63625,2.086104002,0.179676745,1
0.6375,2.086104002,0.179676745,1
0.63875,2.089822254,0.179676745,1
0.64,2.093540507,0.179676745,1
0.64125,2.093540507,0.18338856,1
0.6425,2.097258759,0.179676745,1
0.64375,2.100977011,0.18338856,1
0.645,2.100977011,0.18338856,1
0.64625,2.104695264,0.18338856,1
0.6475,2.104695264,0.18338856,1
0.64875,2.108413516,0.18338856,1
0.65,2.108413516,0.18338856,1
0.65125,2.112131769,0.18338856,1
0.6525,2.115850021,0.18338856,1
0.65375,2.115850021,0.18338856,1
0.655,2.119568273,0.18338856,1
0.65625,2.119568273,0.18338856,1
0.6575,2.123286526,0.18338856,1
0.65875,2.123286526,0.18338856,1
0.66,2.127004778,0.18338856,1
0.66125,2.130723031,0.187100374,1
0.6625,2.130723031,0.187100374,1
0.66375,2.134441283,0.187100374,1
0.665,2.134441283,0.187100374,1
0.66625,2.138159535,0.187100374,1
0.6675,2.141877788,0.187100374,1
0.66875,2.141877788,0.187100374,1
0.67,2.14559604,0.187100374,1
0.67125,2.14559604,0.187100374,1
0.6725,2.149314293,0.187100374,1
0.67375,2.149314293,0.187100374,1
0.675,2.153032545,0.187100374,1
0.67625,2.156750797,0.190812189,1
0.6775,2.156750797,0.190812189,1
0.67875,2.16046905,0.187100374,1
0.68,2.16046905,0.190812189,1
0.68125,2.164187302,0.190812189,1
0.6825,2.164187302,0.190812189,1
0.68375,2.167905555,0.190812189,1
0.685,2.167905555,0.190812189,1
0.68625,2.171623807,0.190812189,1
0.6875,2.171623807,0.190812189,1
0.68875,2.175342059,0.190812189,1
0.69,2.175342059,0.190812189,1
0.69125,2.179060312,0.190812189,1
0.6925,2.179060312,0.190812189,1
0.69375,2.182778564,0.194524003,1
0.695,2.186496817,0.194524003,1
0.69625,2.186496817,0.194524003,1
0.6975,2.190215069,0.194524003,1
0.69875,2.190215069,0.194524003,1
0.7,2.190215069,0.194524003,1
0.70125,2.193933321,0.194524003,1
0.7025,2.197651574,0.194524003,1
0.70375,2.197651574,0.194524003,1
0.705,2.201369826,0.194524003,1
0.70625,2.201369826,0.194524003,1
0.7075,2.205088079,0.194524003,1
0.70875,2.205088079,0.194524003,1
0.71,2.208806331,0.198235818,1
0.71125,2.208806331,0.194524003,1
0.7125,2.212524583,0.198235818,1
0.71375,2.212524583,0.198235818,1
0.715,2.216242836,0.198235818,1
0.71625,2.216242836,0.198235818,1
0.7175,2.219961088,0.198235818,1
0.71875,2.219961088,0.198235818,1
0.72,2.223679341,0.198235818,1
0.72125,2.223679341,0.198235818,1
0.7225,2.227397593,0.198235818,1
0.72375,2.227397593,0.198235818,1
0.725,2.231115845,0.198235818,1
0.72625,2.231115845,0.198235818,1
0.7275,2.234834098,0.198235818,1
0.72875,2.234834098,0.198235818,1
0.73,2.23855235,0.201947632,1
0.73125,2.23855235,0.201947632,1
0.7325,2.23855235,0.198235818,1
0.73375,2.242270603,0.198235818,1
0.735,2.245988855,0.201947632,1
0.73625,2.245988855,0.201947632,1
0.7375,2.249707107,0.201947632,1
0.73875,2.249707107,0.201947632,1
0.74,2.249707107,0.201947632,1
0.74125,2.25342536,0.201947632,1
0.7425,2.25342536,0.201947632,1
0.74375,2.257143612,0.201947632,1
0.745,2.257143612,0.201947632,1
0.74625,2.260861865,0.201947632,1
0.7475,2.260861865,0.201947632,1
0.74875,2.264580117,0.201947632,1
0.75,2.264580117,0.201947632,1
0.75125,2.264580117,0.201947632,1
0.7525,2.268298369,0.201947632,1
0.75375,2.272016622,0.201947632,1
0.755,2.272016622,0.201947632,1
0.75625,2.275734874,0.205659446,1
0.7575,2.275734874,0.205659446,1
0.75875,2.275734874,0.205659446,1
0.76,2.279453127,0.205659446,1
0.76125,2.279453127,0.205659446,1
0.7625,2.279453127,0.205659446,1
0.76375,2.283171379,0.205659446,1
0.765,2.283171379,0.205659446,1
0.76625,2.286889631,0.205659446,1
0.7675,2.286889631,0.205659446,1
0.76875,2.290607884,0.205659446,1
0.77,2.290607884,0.205659446,1
0.77125,2.294326136,0.205659446,1
0.7725,2.294326136,0.209371261,1
0.77375,2.298044389,0.209371261,1
0.775,2.298044389,0.209371261,1
0.77625,2.301762641,0.209371261,1
0.7775,2.301762641,0.209371261,1
0.77875,2.305480893,0.209371261,1
0.78,2.305480893,0.209371261,1
0.78125,2.309199146,0.209371261,1
0.7825,2.309199146,0.209371261,1
0.78375,2.309199146,0.209371261,1
0.785,2.312917398,0.209371261,1
0.78625,2.312917398,0.209371261,1
0.7875,2.316635651,0.209371261,1
0.78875,2.316635651,0.209371261,1
0.79,2.320353903,0.209371261,1
0.79125,2.320353903,0.209371261,1
0.7925,2.320353903,0.213083075,1
0.79375,2.324072155,0.213083075,1
0.795,2.324072155,0.209371261,1
0.79625,2.327790408,0.213083075,1
0.7975,2.327790408,0.213083075,1
0.79875,2.33150866,0.213083075,1
0.8,2.33150866,0.213083075,1
0.80125,2.33150866,0.213083075,1
0.8025,2.335226913,0.213083075,1
0.80375,2.335226913,0.213083075,1
0.805,2.338945165,0.213083075,1
0.80625,2.338945165,0.213083075,1
0.8075,2.342663417,0.213083075,1
0.80875,2.342663417,0.213083075,1
0.81,2.34638167,0.213083075,1
0.81125,2.34638167,0.213083075,1
0.8125,2.34638167,0.213083075,1
0.81375,2.350099922,0.213083075,1
0.815,2.350099922,0.213083075,1
0.81625,2.350099922,0.21679489,1
0.8175,2.353818175,0.21679489,1
0.81875,2.357536427,0.21679489,1
0.82,2.357536427,0.21679489,1
0.82125,2.357536427,0.21679489,1
0.8225,2.361254679,0.21679489,1
0.82375,2.361254679,0.21679489,1
0.825,2.361254679,0.21679489,1
0.82625,2.364972932,0.21679489,1
0.8275,2.364972932,0.21679489,1
0.82875,2.368691184,0.21679489,1
0.83,2.368691184,0.21679489,1
0.83125,2.368691184,0.21679489,1
0.8325,2.372409437,0.21679489,1
0.83375,2.372409437,0.21679489,1
0.835,2.376127689,0.21679489,1
0.83625,2.376127689,0.21679489,1
0.8375,2.379845941,0.21679489,1
0.83875,2.379845941,0.21679489,1
0.84,2.383564194,0.220506704,1
0.84125,2.383564194,0.220506704,1
0.8425,2.383564194,0.21679489,1
0.84375,2.383564194,0.220506704,1
0.845,2.387282446,0.220506704,1
0.84625,2.387282446,0.220506704,1
0.8475,2.391000699,0.220506704,1
0.84875,2.391000699,0.220506704,1
0.85,2.391000699,0.220506704,1
0.85125,2.394718951,0.220506704,1
0.8525,2.394718951,0.220506704,1
0.85375,2.398437203,0.220506704,1
0.855,2.398437203,0.220506704,1
0.85625,2.402155456,0.220506704,1
0.8575,2.402155456,0.220506704,1
0.85875,2.402155456,0.220506704,1
0.86,2.405873708,0.220506704,1
0.86125,2.405873708,0.220506704,1
0.8625,2.405873708,0.220506704,1
0.86375,2.409591961,0.220506704,1
0.865,2.409591961,0.220506704,1
0.86625,2.413310213,0.220506704,1
0.8675,2.413310213,0.220506704,1
0.86875,2.413310213,0.220506704,1
0.87,2.417028465,0.224218518,1
0.87125,2.417028465,0.224218518,1
